"","zip","JobsT_1998","ArtsN_1998","ArtsW_1998","JobsN_1998","JobsW_1998","ArtSupport_1998","JobsT_1999","ArtsN_1999","ArtsW_1999","JobsN_1999","JobsW_1999","ArtSupport_1999","JobsT_2000","ArtsN_2000","ArtsW_2000","JobsN_2000","JobsW_2000","ArtSupport_2000","JobsT_2001","ArtsN_2001","ArtsW_2001","JobsN_2001","JobsW_2001","ArtSupport_2001","JobsT_2002","ArtsN_2002","ArtsW_2002","JobsN_2002","JobsW_2002","ArtSupport_2002","JobsT_2003","ArtsN_2003","ArtsW_2003","JobsN_2003","JobsW_2003","ArtSupport_2003","JobsT_2004","ArtsN_2004","ArtsW_2004","JobsN_2004","JobsW_2004","ArtSupport_2004","JobsT_2005","ArtsN_2005","ArtsW_2005","JobsN_2005","JobsW_2005","ArtSupport_2005","JobsT_2006","ArtsN_2006","ArtsW_2006","JobsN_2006","JobsW_2006","ArtSupport_2006","JobsT_2007","ArtsN_2007","ArtsW_2007","JobsN_2007","JobsW_2007","ArtSupport_2007","JobsT_2008","ArtsN_2008","ArtsW_2008","JobsN_2008","JobsW_2008","ArtSupport_2008","JobsT_2009","ArtsN_2009","ArtsW_2009","JobsN_2009","JobsW_2009","ArtSupport_2009","JobsT_2010","ArtsN_2010","ArtsW_2010","JobsN_2010","JobsW_2010","ArtSupport_2010","JobsT_2011","ArtsN_2011","ArtsW_2011","JobsN_2011","JobsW_2011","ArtSupport_2011","JobsT_2012","ArtsN_2012","ArtsW_2012","JobsN_2012","JobsW_2012","ArtSupport_2012","JobsT_2013","ArtsN_2013","ArtsW_2013","JobsN_2013","JobsW_2013","ArtSupport_2013","JobsT_2014","ArtsN_2014","ArtsW_2014","JobsN_2014","JobsW_2014","ArtSupport_2014","MedAge2k","pctba2k","pctba90","racediversity2k","racediversity90","medrent2k","medrent90","medhhinc2k","medhhinc90","meantrav2k","meantrav90","medlengthres2k","meanlengthres90","pctsamehouse2k","pctsamehouse90","pctfemale2k","pctfemale90","pctmarried2k","pctmarried90","pctchild2k","pctchild90","pctunemp2k","pctunemp90","diversityfb2k","diversityanc90","pctrental2k","pctrental90","pctpov2k","pctpov90","pctbike2k","pctbike90","pctdrove2k","pctdrove90","pctwalk2k","pctwalk90","density2000","density1990","housingdensity2000","housingdensity1990","Pop2000","Pop1990","RentMed","Democ92","NonWhite_90","CollProfLv90","CrimeRate1999county","ARTGOSLG98","City","State","Location","zipcode","Traditionalistic","Self_Expressive","Utilitarian","Charismatic","Egalitarian","Neighborly","Formality","Exhibitionism","Glamorous","Transgressive","Rational","Locality","State_Scenes","Corporateness","Ethnicity"
"4607",17043,7665,108,853,7557,6812,745,7872,84,756,7788,7116,672,7752,96,790,7656,6962,694,7577,124,873,7453,6704,749,7193,49,666,7144,6527,617,7163,62,591,7101,6572,529,7535,57,671,7478,6864,614,7471,68,641,7403,6830,573,6711,62,572,6649,6139,510,6691,77,585,6614,6106,508,6870,83,695,6787,6175,612,6517,67,690,6450,5827,623,6872,74,708,6798,6164,634,6724,63,653,6661,6071,590,6538,56,774,6482,5764,718,6479,83,858,6396,5621,775,6044,98,834,5946,5210,736,37.5,27.9310344827586,9.42341068329369,0.111312821945235,0.018613821652162,535,303,38958,22685,17.4721128608924,17.1482885615251,5,14.1755273812061,56.7506154137474,65.6928838951311,52.5150549061282,53.0672967533036,50.5057026038304,59.8868839213574,25.8538376790305,29.1530083536005,2.48138957816377,7.33612804878049,0.497176651408333,0.328045080385855,45.1008645533141,34.4342637971447,5.57917109458023,14.3169252719815,0.546623794212219,0,92.2829581993569,91.9054212376185,2.12218649517685,5.16561934178294,2595.34892643816,10424.7885512316,1338.32670793098,4582.28448258143,5682,195257,457,31.5,127,0.203873331588589,2282,0.0260468919980697,"LEMOYNE","PA","NA-US-PA-LEMOYNE","17043          ",386.953125,404.151041666667,356.526041666667,402.828125,384.307291666667,385.409722222222,395.111111111111,393.567708333333,392.244791666667,355.864583333333,373.944444444445,388.9375,378.354166666667,392.90625,380.338541666667
"684",3060,27064,464,3279,26600,23785,2815,27696,322,3164,27374,24532,2842,29428,304,2819,29124,26609,2515,27964,307,2800,27657,25164,2493,26533,317,2891,26216,23642,2574,27248,243,2731,27005,24517,2488,26856,277,2693,26579,24163,2416,27735,243,2806,27492,24929,2563,27870,266,2813,27604,25057,2547,26587,224,2963,26363,23624,2739,27461,242,3115,27219,24346,2873,26227,185,2856,26042,23371,2671,25470,218,2588,25252,22882,2370,26836,170,3009,26666,23827,2839,27205,178,3518,27027,23687,3340,25633,175,3602,25458,22031,3427,26020,183,3572,25837,22448,3389,33.9,19.7991761071061,16.6170237140566,0.324126547986992,0.136460849602412,694,631,40653,32551,23.3707100379738,19.1316386745347,4,10.4247454828946,44.1223423554169,48.4544864514035,51.2283925411733,51.7770657924149,49.2205667039876,52.7162977867203,28.4183631418446,30.347753897242,4.90509425347336,7.84366576819407,0.584744697673482,0.529218405634908,61.3745250289113,57.9695524578136,11.5325617068749,10.6288616807551,0.356693243810323,0.87917042380523,90.4881801650581,89.2921550946799,3.76975800811302,5.66576495341148,4455.4044780284,4048.47552468647,1885.17605182387,1796.18862318349,29540,336073,588,37,1807,0.20976565387743,3170,0.881835003391511,"NASHUA","NH","NA-US-NH-NASHUA","03060          ",1207.44594594595,1271.98648648649,1129.45945945946,1276.02027027027,1202.06756756757,1194,1242.40540540541,1234.33783783784,1228.95945945946,1091.81081081081,1163.52252252252,1199.37837837838,1185.93243243243,1257.19594594595,1184.58783783784
"9383",33037,6709,128,1211,6581,5498,1083,7321,94,1177,7227,6144,1083,6755,115,1145,6640,5610,1030,6758,124,1144,6634,5614,1020,6352,185,1261,6167,5091,1076,6304,305,1420,5999,4884,1115,6509,233,1397,6276,5112,1164,5928,292,1281,5636,4647,989,6151,294,1214,5857,4937,920,5872,242,1238,5630,4634,996,7268,250,1324,7018,5944,1074,5492,246,1271,5246,4221,1025,5330,252,1087,5078,4243,835,5671,159,1106,5512,4565,947,5805,175,1273,5630,4532,1098,5815,274,1260,5541,4555,986,5921,262,1241,5659,4680,979,44.3,27.3629824739135,19.4471049194602,0.340033682479123,0.456809775762863,761,633,44621,29145,24.7858122001371,12.1191626409018,5,7.96155553911049,49.101267854277,38.9140271493213,48.0332537910861,45.9584785573572,60.2239621267298,52.5269899359561,22.4641437705201,25.8619416758952,3.35323840146991,2.72722764912977,0.42588299046398,0.517610537579176,27.3456158307745,52.9603315571344,7.73809523809524,11.2729915934517,1.57800553115341,9.74542771306594,87.0505937855865,74.5585832498814,2.78184480234261,7.21551678701312,322.227421958536,819.268996127557,240.819723110481,391.785419143325,12971,78024,589,36.3,492,0.224833280406478,5543,-0.469486036327503,"KEY LARGO","FL","NA-US-FL-KEY LARGO","33037          ",611.663793103448,628.991379310344,572.676724137931,632.456896551724,609.931034482759,609.931034482759,631.879310344827,615.129310344828,612.530172413793,557.948275862069,600.689655172414,603.866379310344,598.668103448276,635.922413793103,596.068965517241
"16829",60605,25248,1914,4073,23334,21175,2159,24807,2333,4550,22474,20257,2217,25229,2074,4554,23155,20675,2480,24243,1898,4222,22345,20021,2324,26368,1746,3951,24622,22417,2205,27370,1710,3982,25660,23388,2272,27508,1531,3785,25977,23723,2254,25754,1884,4177,23870,21577,2293,24502,1920,4477,22582,20025,2557,26391,1769,6172,24622,20219,4403,28536,1932,6648,26604,21888,4716,27683,2085,6399,25598,21284,4314,27955,1906,6671,26049,21284,4765,29244,1931,6509,27313,22735,4578,26806,1886,4928,24920,21878,3042,25628,1943,5593,23685,20035,3650,27989,1968,6595,26021,21394,4627,35.2,58.3153559521475,48.4443769919563,0.612445726736466,0.542314986115285,972,763,56151,39498,23.5115743874374,20.9307640600493,3,4.61992309540976,32.4721128608924,27.4963435713336,46.7213114754098,45.848934796643,39.9562768014799,37.7396980824153,9.11351667641896,7.60712566201252,5.17737296260786,5.67235224117414,0.60230124037369,0.515554360725682,57.2886297376093,80.4180682364248,15.3600689952566,16.3864932027481,1.14883180586033,0.0785957558291852,36.1430231057183,39.5074665968038,27.9721182393184,46.4238931097721,6092.77616367464,3780.82680880365,3618.98054509822,2356.08924497247,12423,5105067,478,58.2,3047,0.472542072630647,8065,1.53705533618371,"CHICAGO","IL","NA-US-IL-CHICAGO","60605          ",1081.56907894737,1126.19407894737,1045.16447368421,1146.15789473684,1093.3125,1092.92105263158,1114.84210526316,1120.32236842105,1096.83552631579,992.319078947369,1066.30263157895,1073.34868421053,1061.6052631579,1112.10197368421,1055.73355263158
"19034",70582,5166,15,217,5151,4949,202,5439,9,216,5430,5223,207,5045,12,180,5033,4865,168,4706,15,170,4691,4536,155,2845,12,238,2833,2607,226,3361,12,197,3349,3164,185,3097,16,182,3081,2915,166,3194,25,194,3169,3000,169,3096,18,201,3078,2895,183,3135,22,213,3113,2922,191,3154,23,196,3131,2958,173,3321,22,256,3299,3065,234,3551,22,240,3529,3311,218,3215,28,234,3187,2981,206,3443,31,239,3412,3204,208,3360,48,259,3312,3101,211,3160,51,208,3109,2952,157,33.3,7.81637717121588,10.6263709480868,0.495805299601882,0.267408673469388,338,359,29472,23354,27.7813659475058,21.9519832985386,9,11.0560064935065,70.4270098540735,62.2808403095877,51.9718239992063,51.264466352336,55.875491568353,68.3343259876911,42.9617925883367,48.4612228149364,9.91501416430595,6.89655172413793,0.624473798809697,0.637871736231697,20.0485853100886,20.7386363636364,21.254866272309,21.9103537161678,0.402684563758389,0,94,94.9539720422775,1.98657718120805,1.02284350494374,69.5779654409134,24.7533630192093,27.4493430852935,9.67545634611556,19898,43978,266,55.1,10218,0.0538470602097325,1896,-3.03547909049049,"SAINT MARTINVILLE","LA","NA-US-LA-SAINT MARTINVILLE","70582          ",242.222222222222,247.407407407407,234.814814814815,251.111111111111,249.62962962963,240.987654320988,245.925925925926,242.962962962963,240.740740740741,220,241.975308641975,238.518518518519,236.296296296296,256.296296296296,235.555555555556
"21663",79762,11365,240,2298,11125,9067,2058,12304,289,2430,12015,9874,2141,12589,307,2494,12282,10095,2187,11932,365,2624,11567,9308,2259,11495,211,2378,11284,9117,2167,11960,255,2800,11705,9160,2545,12228,265,2771,11963,9457,2506,13488,261,3093,13227,10395,2832,15934,269,3243,15665,12691,2974,14820,411,3605,14409,11215,3194,16159,315,3512,15844,12647,3197,15556,305,3325,15251,12231,3020,15198,264,3426,14934,11772,3162,15785,298,3570,15487,12215,3272,16288,245,4067,16043,12221,3822,17606,310,4677,17296,12929,4367,17517,307,4355,17210,13162,4048,33.2,19.146523967167,5.82099988346347,0.504105163492576,0.638058223149957,450,308,35720,20691,16.3721964895173,19.3551401869159,4,9.74846718263142,52.3539865658604,52.4824229313142,52.0151413938989,51.6883876629075,58.6284145107675,64.6294917147645,36.1770231716652,47.0327901830618,4.84114132559049,9.91668688829572,0.425579846957819,0.448110980367625,38.6058424477364,30.6764498944618,14.0402111647759,26.1974520196201,0.130897840185637,0.00920301859009755,95.2341286368775,95.8126265415056,1.29707859820313,1.65654334621756,1760.72006057096,1496.32844294412,786.720313667135,563.794220683825,36008,118934,314,30.9,3947,0.191283179626422,5087,0.876410244222879,"ODESSA","TX","NA-US-TX-ODESSA","79762          ",631.04104477612,667.343283582089,588.559701492537,666.570895522388,622.544776119403,619.970149253731,650.865671641792,641.082089552239,642.626865671642,566.932835820896,597.313432835821,614.820895522388,617.910447761194,671.977611940299,615.593283582089
"4833",17872,2267,20,361,2247,1906,341,2302,20,337,2282,1965,317,2209,20,317,2189,1892,297,2217,13,358,2204,1859,345,2123,3,341,2120,1782,338,1946,13,351,1933,1595,338,2043,10,376,2033,1667,366,2228,10,376,2218,1852,366,1994,10,424,1984,1570,414,2022,7,395,2015,1627,388,2007,7,491,2000,1516,484,1964,7,443,1957,1521,436,1902,7,299,1895,1603,292,2002,7,300,1995,1702,293,2175,13,321,2162,1854,308,2049,10,287,2039,1762,277,2467,10,272,2457,2195,262,40.5,7.66381766381766,8.95705521472393,0.0242148227223963,0.00654929705422957,323,305,22708,25787,27.1316280309086,24.4302103250478,11,15.7056179775281,70.613802607866,73.4265734265734,52.4952495249525,51.1894995898277,51.0479225395269,69.7031729785056,26.5197060788243,35.6194690265487,9.13124708080336,8.17307692307692,0.523056359991089,0.269031295474221,33.3110218652387,13.0044843049327,20.6698853349427,9.79423868312757,0,0,90.5799002886381,90.3052064631957,6.00892154290213,3.05206463195691,219.027462467031,26.7272168371222,120.392868635685,11.4701569391089,10006,96771,284,35.8,89,0.0539258857800962,2077,-0.378849086139289,"SHAMOKIN","PA","NA-US-PA-SHAMOKIN","17872          ",247.05,247.725,234.225,255.825,252.45,247.5,247.5,248.4,242.325,222.75,243,243.675,240.975,251.1,241.65
"19108",70785,2019,6,177,2013,1842,171,2666,3,183,2663,2483,180,2926,6,199,2920,2727,193,2672,9,188,2663,2484,179,2672,3,186,2669,2486,183,2867,6,282,2861,2585,276,2993,9,338,2984,2655,329,3238,10,341,3228,2897,331,3148,6,361,3142,2787,355,3884,6,322,3878,3562,316,3943,13,345,3930,3598,332,4144,13,359,4131,3785,346,3623,17,530,3606,3093,513,3948,25,371,3923,3577,346,4716,6,1067,4710,3649,1061,4940,6,1174,4934,3766,1168,5195,3,1521,5192,3674,1518,30.9,9.79270136039732,0.980392156862745,0.116227937139147,0.338303093396788,476,170,38344,13106,34.1089978054133,31.4166666666667,5,11.1627906976744,55.5809306308878,82.2368421052632,50.4523996852872,39.6341463414634,67.731210079622,37.2093023255814,43.3028208481226,40,4.4695745826602,15.7894736842105,0.508733459357278,0.312566749733001,16.2172284644195,22.7272727272727,9.88533017002768,45.985401459854,0,0,97.0677451971688,95.7446808510638,0.404448938321537,0,165.430098763499,1.69744904728865,62.0061710048281,0.547564208802791,15106,70526,353,36.6,766,0.0800164136233073,2785,-0.728212088106077,"WALKER","LA","NA-US-LA-WALKER","70785          ",149.333333333333,151.666666666667,141.166666666667,152.25,151.083333333333,149.333333333333,154,154,150.5,132.416666666667,142.333333333333,145.25,147,153.416666666667,147
"21755",80112,61141,1099,5541,60042,55600,4442,62107,1200,5153,60907,56954,3953,67725,1191,6209,66534,61516,5018,78136,1378,5201,76758,72935,3823,73595,1192,4555,72403,69040,3363,74119,2023,6669,72096,67450,4646,76692,2666,6872,74026,69820,4206,74638,2101,6680,72537,67958,4579,79147,1380,7782,77767,71365,6402,80660,1320,8205,79340,72455,6885,81986,1306,9079,80680,72907,7773,81410,1020,7649,80390,73761,6629,75982,887,7715,75095,68267,6828,77989,823,5860,77166,72129,5037,80421,891,6058,79530,74363,5167,87385,866,8101,86519,79284,7235,88496,912,8954,87584,79542,8042,38.3,56.8719713463024,34.3802579921481,0.215700692739233,0.0539996617666462,1056,568,80878,53155,22.68516773464,36.7010542168675,6,6.66010638297872,55.3325828398023,40.5478395061728,49.5086678409196,48.8422575976845,63.8250073898906,74.9512670565302,40.2206359506814,44.2116868798236,2.55427841634738,5.04256712508186,0.710969669659319,0.272904716853476,19.7491360552925,10.2127659574468,2.26462980135683,4.19985517740768,0.35470426531879,0.0718390804597701,89.1194466613461,90.5172413793103,1.95087345925335,1.22126436781609,1311.04285475881,171.73617998437,488.092301008208,60.7840523999782,21612,391511,463,36.2,869,0.578143269155819,4170,0.534938127657888,"ENGLEWOOD","CO","NA-US-CO-ENGLEWOOD","80112          ",1430.26373626374,1509.36263736264,1368.02197802198,1530.10989010989,1434.15384615385,1412.54212454212,1479.9706959707,1449.71428571429,1457.49450549451,1317.45054945055,1391.79487179487,1405.62637362637,1405.62637362637,1524.92307692308,1400.43956043956
"792",3581,2117,128,426,1989,1691,298,2217,128,453,2089,1764,325,2171,108,427,2063,1744,319,2189,128,545,2061,1644,417,2432,196,483,2236,1949,287,2170,231,545,1939,1625,314,2361,231,598,2130,1763,367,2288,231,560,2057,1728,329,2336,123,458,2213,1878,335,2459,238,634,2221,1825,396,2563,21,451,2542,2112,430,2224,21,341,2203,1883,320,2455,24,338,2431,2117,314,1974,21,323,1953,1651,302,2048,18,326,2030,1722,308,1986,21,321,1965,1665,300,1963,21,305,1942,1658,284,42.2,15.3716216216216,7.17703349282297,0.0678593511348794,0.0363451435385153,412,369,34135,26489,17.9785932721713,13.6314021830395,10,13.440518783542,69.9013681196309,61.7810760667904,50.8541793776693,50.3297466157584,59.8742603550296,63.3214920071048,28.0580511402903,33.5409252669039,3.34261838440111,8.79765395894428,0.612387543252595,0.385607652346188,27.2038567493113,22.8980322003578,6.59743433109346,9.93723849372385,0.481347773766546,0.249169435215947,93.4416365824308,82.3089700996678,3.73044524669073,15.2823920265781,44.6184330139881,39.2762137893444,22.8815971382059,19.706247446007,3274,34828,340,41.5,3,0.115076182838813,1727,-2.2719763400736,"GORHAM","NH","NA-US-NH-GORHAM","03581          ",151.785714285714,156.547619047619,137.5,157.738095238095,150,153.174603174603,153.968253968254,153.571428571429,154.166666666667,136.309523809524,146.031746031746,150,148.809523809524,157.142857142857,148.809523809524
"1053",4412,4764,52,693,4712,4071,641,5003,13,684,4990,4319,671,4973,48,640,4925,4333,592,5349,44,626,5305,4723,582,5269,15,642,5254,4627,627,6005,90,835,5915,5170,745,5760,73,793,5687,4967,720,5562,76,782,5486,4780,706,5635,62,808,5573,4827,746,6109,64,827,6045,5282,763,6546,51,837,6495,5709,786,6444,66,841,6378,5603,775,6308,51,818,6257,5490,767,6336,47,759,6289,5577,712,6301,44,770,6257,5531,726,6551,79,763,6472,5788,684,6177,58,721,6119,5456,663,39.2,25.4730481793608,4.46428571428571,0.0525466666099187,0.0119043350424899,466,277,36949,21033,16.4461538461538,24.9230769230769,6,14.9692307692308,54.4407894736842,76.1006289308176,52.1617696346777,50,56.5199506375977,62.2222222222222,29.0281000257798,34.375,3.79609544468547,18.1818181818182,0.638811942136042,0.327072092174125,38.891779396462,17.1875,10.4684132925031,18.1818181818182,0,0,94.7053406998158,92.156862745098,1.81860036832413,5.88235294117647,595.254811714816,11.0612611056386,269.17943193602,7.88197647647303,8987,146601,397,36.7,74,0.21086314407614,2735,-0.0175126819597672,"BREWER","ME","NA-US-ME-BREWER","04412          ",289.523809523809,297.440476190476,269.166666666667,300.267857142857,286.130952380952,290.277777777778,294.801587301587,293.482142857143,286.130952380952,261.815476190476,279.722222222222,288.958333333333,283.869047619048,300.833333333333,283.869047619048
"16354",59101,29125,686,3125,28439,26000,2439,30920,751,3007,30169,27913,2256,32936,781,2873,32155,30063,2092,33733,808,3013,32925,30720,2205,31495,592,3095,30903,28400,2503,30946,875,3317,30071,27629,2442,30594,773,3365,29821,27229,2592,33257,918,3259,32339,29998,2341,33552,976,3296,32576,30256,2320,32381,1077,3469,31304,28912,2392,34372,856,3359,33516,31013,2503,33253,864,3370,32389,29883,2506,33906,1224,3913,32682,29993,2689,33296,1837,4181,31459,29115,2344,32498,850,3229,31648,29269,2379,34233,853,3373,33380,30860,2520,34223,847,3367,33376,30856,2520,33.7,18.1403828623519,14.6350875500458,0.283593399504362,0.236922611930834,411,326,26772,19874,17.0453628451208,14.9024740295243,4,8.82670474830418,48.4586600142552,44.0543938591848,50.1432033487552,50.5928493250639,47.1387922858046,51.1737647711952,30.5448613376835,32.2178105501985,6.01155467652111,7.78207763937598,0.665137358323864,0.363777877243844,43.9343404617095,47.4153934028274,17.6502100544168,20.8521566928647,1.32124062255067,0.741040150902722,89.8835516739447,87.4629479924549,3.98051729929459,7.49124225276206,73.2054663616742,66.3452871140754,32.965125653219,31.9839487681733,36335,113419,343,35.7,3282,0.143815776769335,4556,0.176094789362704,"BILLINGS","MT","NA-US-MT-BILLINGS","59101          ",1238.4,1297.2,1159.2,1311.6,1243.2,1225.6,1275.2,1254,1248,1149.6,1214.4,1230,1204.8,1276.8,1212
"7869",29010,2425,12,260,2413,2165,248,2505,22,239,2483,2266,217,2488,24,286,2464,2202,262,2378,56,329,2322,2049,273,2470,3,311,2467,2159,308,2559,9,270,2550,2289,261,2671,6,325,2665,2346,319,2534,6,304,2528,2230,298,2470,6,321,2464,2149,315,2445,15,413,2430,2032,398,2524,6,310,2518,2214,304,2394,6,283,2388,2111,277,2261,6,301,2255,1960,295,2252,6,301,2246,1951,295,1963,3,279,1960,1684,276,2047,3,351,2044,1696,348,2004,7,395,1997,1609,388,35.3,9.23857868020304,6.34361233480176,0.496064376270166,0.500248626686751,329,274,26193,25809,27.819987049428,23.4280660377358,9,15.0671191553544,64.9478111855429,76.7388825541619,47.8987898789879,51.0042283298097,51.0346090459623,54.1580756013746,33.7317397078353,37.6271186440678,8.85327227628315,6.84491978609626,0.213798762782477,0.452529317205846,23.9698715108551,19.0045248868778,21.3480330744174,15.4131355932203,0.192554557124519,0,93.2178005990586,95.5916473317865,3.42319212665811,1.04408352668213,67.2043316870842,9.77080704999168,24.7423664180886,3.41377582381881,13426,18437,235,56.9,6534,0.0808026030368764,3581,-1.08121228954649,"BISHOPVILLE","SC","NA-US-SC-BISHOPVILLE","29010          ",183,184.8,174.6,188.4,186.6,183.2,186.4,181.8,180,163.8,181.6,187.2,177.6,187.2,179.4
"12210",44122,41340,571,3880,40769,37460,3309,41097,542,3728,40555,37369,3186,43814,435,3700,43379,40114,3265,46637,458,3787,46179,42850,3329,44050,439,3407,43611,40643,2968,42303,455,3460,41848,38843,3005,41444,415,3310,41029,38134,2895,41707,451,3735,41256,37972,3284,44084,580,4551,43504,39533,3971,42773,516,4533,42257,38240,4017,41273,543,4288,40730,36985,3745,40700,547,4162,40153,36538,3615,39480,669,4314,38811,35166,3645,42228,709,4083,41519,38145,3374,42502,637,4640,41865,37862,4003,40702,530,4342,40172,36360,3812,39259,608,4915,38651,34344,4307,45.5,50.9156514316753,46.6418942957663,0.490175773483472,0.453170828794843,859,515,60281,59446,22.8456205839221,22.4638561843271,9,12.1597705270706,62.8819920176327,62.2782837967402,54.8672314777961,54.383923249411,59.1923225105951,60.4846193504038,27.9324259626565,27.6061362825544,3.86977520720291,4.47854860794158,0.649758005929922,0.506983550843521,31.1854605534903,28.1964861957691,5.54892601431981,3.55908371902279,0.0440944881889764,0.00631352989456405,87.7984251968504,90.5360186880485,0.900787401574803,1.55944188395732,2778.97010410363,2789.72494067313,1235.92988547613,1183.74901175002,34883,1412140,397,52.7,10883,0.45965338770389,4863,0.312855804268257,"BEACHWOOD","OH","NA-US-OH-BEACHWOOD","44122          ",1638.87096774194,1721.61290322581,1582.25806451613,1737.58064516129,1646.12903225806,1631.61290322581,1685.8064516129,1673.70967741935,1656.29032258064,1500.96774193548,1604.51612903226,1605.48387096774,1604.03225806452,1724.51612903226,1598.22580645161
"19619",72916,2501,3,16,2498,2485,13,2254,6,12,2248,2242,6,2932,9,12,2923,2920,3,2819,16,19,2803,2800,3,2915,3,53,2912,2862,50,2830,28,81,2802,2749,53,3003,28,78,2975,2925,50,2917,42,102,2875,2815,60,3585,51,104,3534,3481,53,3707,64,184,3643,3523,120,3847,41,97,3806,3750,56,3463,62,151,3401,3312,89,3373,62,183,3311,3190,121,3649,38,178,3611,3471,140,4122,44,179,4078,3943,135,4087,44,171,4043,3916,127,4242,50,180,4192,4062,130,35.8,18.6099290780142,7.47445778813407,0.222509408870672,0.0345653291173937,575,345,42694,22276,16.9956616052061,22.3320845598073,3,9.87106423173804,44.8887982044481,51.4857345803244,47.2699792178349,51.9300962282933,62.2437226445519,71.5211309085554,34.0761374187558,42.7594779366066,3.22906155398587,5.78832647130056,0.249459342560554,0.484362524808877,29.1606714628297,25.007874015748,7.40178401973809,15.7801418439716,0,0.234192037470726,96.0410038882997,94.3013270882123,1.59066808059385,1.40515222482436,143.759355120155,245.265579162653,63.4482448499027,95.3094637416861,5243,99590,316,41.8,54,0.0909500225123818,5044,-1.18118763398959,"FORT SMITH","AR","NA-US-AR-FORT SMITH","72916          ",48.9230769230769,51.6923076923077,42.1538461538462,50.1538461538462,49.8461538461538,49.6410256410256,48.4102564102564,48.6153846153846,48.6153846153846,44.9230769230769,47.5897435897436,48.6153846153846,46.1538461538462,45.8461538461538,48
